Match_no,Ballnumber,Inningno,Over,Outcome,Batter,Bowler,Comment,Score,runs
14,38,2,6,0,rahul tripathi,Rahul Chahar,"rahul chahar to rahul tripathi, no run,",0,0
14,39,2,6,0,rahul tripathi,Rahul Chahar,"rahul chahar to rahul tripathi, no run,",0,0
14,40,2,6,6,rahul tripathi,Rahul Chahar,"rahul chahar to rahul tripathi, six,",6,6
14,41,2,6,0,rahul tripathi,Rahul Chahar,"rahul chahar to rahul tripathi, no run,",0,0
14,42,2,6,0,rahul tripathi,Rahul Chahar,"rahul chahar to rahul tripathi, no run,",0,0
14,43,2,7,1,mayank agarwal,Harpreet Brar,"harpreet brar to mayank agarwal, 1 run,",1,1
14,44,2,7,0,rahul tripathi,Harpreet Brar,"harpreet brar to rahul tripathi, no run,",0,0
14,45,2,7,0,rahul tripathi,Harpreet Brar,"harpreet brar to rahul tripathi, no run,",0,0
14,46,2,7,0,rahul tripathi,Harpreet Brar,"harpreet brar to rahul tripathi, no run,",0,0
14,47,2,7,1,rahul tripathi,Harpreet Brar,"harpreet brar to rahul tripathi, 1 run,",1,1
14,48,2,7,1,mayank agarwal,Harpreet Brar,"harpreet brar to mayank agarwal, 1 run,",1,1
14,49,2,8,1,mayank agarwal,Rahul Chahar,"rahul chahar to mayank agarwal, 1 run,",1,1
14,50,2,8,1,rahul tripathi,Rahul Chahar,"rahul chahar to rahul tripathi, 1 run,",1,1
14,51,2,8,w,mayank agarwal,Rahul Chahar,"rahul chahar to mayank agarwal, no run,                           wicket - c sam curran b rd chahar batsmen out 21(20)",0,0
14,52,2,8,1,aiden markram,Rahul Chahar,"rahul chahar to aiden markram, 1 run,",1,1
14,53,2,8,4,rahul tripathi,Rahul Chahar,"rahul chahar to rahul tripathi, four,",4,4
14,54,2,8,4,rahul tripathi,Rahul Chahar,"rahul chahar to rahul tripathi, four,",4,4
14,55,2,9,1,aiden markram,Harpreet Brar,"harpreet brar to aiden markram, 1 run,",1,1
14,56,2,9,0,rahul tripathi,Harpreet Brar,"harpreet brar to rahul tripathi, no run,",0,0
14,57,2,9,4,rahul tripathi,Harpreet Brar,"harpreet brar to rahul tripathi, four,",4,4
14,58,2,9,4,rahul tripathi,Harpreet Brar,"harpreet brar to rahul tripathi, four,",4,4
14,59,2,9,4,rahul tripathi,Harpreet Brar,"harpreet brar to rahul tripathi, four,",4,4
14,60,2,9,0,rahul tripathi,Harpreet Brar,"harpreet brar to rahul tripathi, no run,",0,0
14,61,2,10,1,aiden markram,Rahul Chahar,"rahul chahar to aiden markram, 1 run,",1,1
14,62,2,10,0,rahul tripathi,Rahul Chahar,"rahul chahar to rahul tripathi, no run,",0,0
14,63,2,10,4,rahul tripathi,Rahul Chahar,"rahul chahar to rahul tripathi, four,",4,4
14,64,2,10,0,rahul tripathi,Rahul Chahar,"rahul chahar to rahul tripathi, no run,",0,0
14,65,2,10,2,rahul tripathi,Rahul Chahar,"rahul chahar to rahul tripathi, 2 runs,",2,2
14,66,2,10,4,rahul tripathi,Rahul Chahar,"rahul chahar to rahul tripathi, four,",4,4
14,67,2,11,1,aiden markram,Nathan Ellis,"nathan ellis to aiden markram, 1 run,",1,1
14,68,2,11,1,rahul tripathi,Nathan Ellis,"nathan ellis to rahul tripathi, 1 run,",1,1
14,69,2,11,4,aiden markram,Nathan Ellis,"nathan ellis to aiden markram, four,",4,4
14,70,2,11,1,aiden markram,Nathan Ellis,"nathan ellis to aiden markram, 1 run,",1,1
14,71,2,11,1,rahul tripathi,Nathan Ellis,"nathan ellis to rahul tripathi, 1 run,",1,1
14,72,2,11,0,aiden markram,Nathan Ellis,"nathan ellis to aiden markram, no run,",0,0
14,73,2,12,1,rahul tripathi,Mohit Rathee,"mohit rathee to rahul tripathi, 1 run,",1,1
14,74,2,12,1,aiden markram,Mohit Rathee,"mohit rathee to aiden markram, 1 run,",1,1
14,75,2,12,0,rahul tripathi,Mohit Rathee,"mohit rathee to rahul tripathi, no run,",0,0
14,76,2,12,0,rahul tripathi,Mohit Rathee,"mohit rathee to rahul tripathi, no run,",0,0
14,77,2,12,6,rahul tripathi,Mohit Rathee,"mohit rathee to rahul tripathi, six,",6,6
14,78,2,12,0,rahul tripathi,Mohit Rathee,"mohit rathee to rahul tripathi, no run,",0,0
14,79,2,13,1,aiden markram,Arshdeep Singh,"arshdeep singh to aiden markram, 1 run,",1,1
14,80,2,13,0,rahul tripathi,Arshdeep Singh,"arshdeep singh to rahul tripathi, no run,",0,0
14,81,2,13,0,rahul tripathi,Arshdeep Singh,"arshdeep singh to rahul tripathi, no run,",0,0
14,82,2,13,1,rahul tripathi,Arshdeep Singh,"arshdeep singh to rahul tripathi, 1 run,",1,1
14,83,2,13,1,aiden markram,Arshdeep Singh,"arshdeep singh to aiden markram, 1 run,",1,1
14,84,2,13,0,rahul tripathi,Arshdeep Singh,"arshdeep singh to rahul tripathi, no run,",0,0
14,85,2,14,2,aiden markram,Mohit Rathee,"mohit rathee to aiden markram, 2 runs,",2,2
14,86,2,14,4,aiden markram,Mohit Rathee,"mohit rathee to aiden markram, four,",4,4
14,87,2,14,1,aiden markram,Mohit Rathee,"mohit rathee to aiden markram, 1 run,",1,1
14,88,2,14,6,rahul tripathi,Mohit Rathee,"mohit rathee to rahul tripathi, six,",6,6
14,89,2,14,4,rahul tripathi,Mohit Rathee,"mohit rathee to rahul tripathi, four,",4,4
14,90,2,14,4,rahul tripathi,Mohit Rathee,"mohit rathee to rahul tripathi, four,",4,4
14,91,2,15,1,aiden markram,Sam Curran,"sam curran to aiden markram, 1 run,",1,1
14,92,2,15,1,rahul tripathi,Sam Curran,"sam curran to rahul tripathi, 1 run,",1,1
14,93,2,15,0,aiden markram,Sam Curran,"sam curran to aiden markram, no run,",0,0
14,94,2,15,1,aiden markram,Sam Curran,"sam curran to aiden markram, 1 run,",1,1
14,95,2,15,2,rahul tripathi,Sam Curran,"sam curran to rahul tripathi, 2 runs,",2,2
14,96,2,15,1,rahul tripathi,Sam Curran,"sam curran to rahul tripathi, 1 run,",1,1
14,97,2,16,1,rahul tripathi,Nathan Ellis,"nathan ellis to rahul tripathi, 1 run,",1,1
14,98,2,16,4,aiden markram,Nathan Ellis,"nathan ellis to aiden markram, four,",4,4
14,99,2,16,0,aiden markram,Nathan Ellis,"nathan ellis to aiden markram, no run,",0,0
14,100,2,16,4,aiden markram,Nathan Ellis,"nathan ellis to aiden markram, four,",4,4
14,101,2,16,4,aiden markram,Nathan Ellis,"nathan ellis to aiden markram, four,",4,4
14,102,2,16,4,aiden markram,Nathan Ellis,"nathan ellis to aiden markram, four,",4,4
14,103,2,17,4,rahul tripathi,Harpreet Brar,"harpreet brar to rahul tripathi, four,",4,4
15,1,1,0,0,virat kohli,Jaydev Unadkat,"jaydev unadkat to virat kohli, no run,",0,0
15,2,1,0,2,virat kohli,Jaydev Unadkat,"jaydev unadkat to virat kohli, 2 runs,",2,2
15,3,1,0,0,virat kohli,Jaydev Unadkat,"jaydev unadkat to virat kohli, no run,",0,0
15,4,1,0,1,virat kohli,Jaydev Unadkat,"jaydev unadkat to virat kohli, 1 run,",1,1
15,5,1,0,0,faf du plessis,Jaydev Unadkat,"jaydev unadkat to faf du plessis, no run,",0,0
15,6,1,0,1,faf du plessis,Jaydev Unadkat,"jaydev unadkat to faf du plessis, 1 run,",1,1
15,7,1,1,1,faf du plessis,Avesh Khan,"avesh khan to faf du plessis, 1 run,",1,1
15,8,1,1,0,virat kohli,Avesh Khan,"avesh khan to virat kohli, no run,",0,0
15,9,1,1,6,virat kohli,Avesh Khan,"avesh khan to virat kohli, six,",6,6
15,10,1,1,4,virat kohli,Avesh Khan,"avesh khan to virat kohli, four,",4,4
15,11,1,1,0,virat kohli,Avesh Khan,"avesh khan to virat kohli, no run,",0,0
15,12,1,1,2lb,virat kohli,Avesh Khan,"avesh khan to virat kohli, 2 leg bye,",2,0
15,13,1,2,1,faf du plessis,Krunal Pandya,"krunal pandya to faf du plessis, 1 run,",1,1
15,14,1,2,1,virat kohli,Krunal Pandya,"krunal pandya to virat kohli, 1 run,",1,1
15,15,1,2,1,faf du plessis,Krunal Pandya,"krunal pandya to faf du plessis, 1 run,",1,1
15,16,1,2,0,virat kohli,Krunal Pandya,"krunal pandya to virat kohli, no run,",0,0
15,17,1,2,1,virat kohli,Krunal Pandya,"krunal pandya to virat kohli, 1 run,",1,1
15,18,1,2,4,faf du plessis,Krunal Pandya,"krunal pandya to faf du plessis, four,",4,4
15,19,1,3,4,virat kohli,Avesh Khan,"avesh khan to virat kohli, four,",4,4
15,20,1,3,0,virat kohli,Avesh Khan,"avesh khan to virat kohli, no run,",0,0
15,21,1,3,4,virat kohli,Avesh Khan,"avesh khan to virat kohli, four,",4,4
15,22,1,3,0,virat kohli,Avesh Khan,"avesh khan to virat kohli, no run,",0,0
15,23,1,3,0,virat kohli,Avesh Khan,"avesh khan to virat kohli, no run,",0,0
15,24,1,3,0,virat kohli,Avesh Khan,"avesh khan to virat kohli, no run,",0,0
15,25,1,4,0,faf du plessis,Krunal Pandya,"krunal pandya to faf du plessis, no run,",0,0
15,26,1,4,1,faf du plessis,Krunal Pandya,"krunal pandya to faf du plessis, 1 run,",1,1
15,27,1,4,6,virat kohli,Krunal Pandya,"krunal pandya to virat kohli, six,",6,6
15,28,1,4,0,virat kohli,Krunal Pandya,"krunal pandya to virat kohli, no run,",0,0
15,29,1,4,1,virat kohli,Krunal Pandya,"krunal pandya to virat kohli, 1 run,",1,1
15,30,1,4,1,faf du plessis,Krunal Pandya,"krunal pandya to faf du plessis, 1 run,",1,1
15,31,1,5,1,faf du plessis,Mark Wood,"mark wood to faf du plessis, 1 run,",1,1
15,32,1,5,4,virat kohli,Mark Wood,"mark wood to virat kohli, four,",4,4
15,33,1,5,6,virat kohli,Mark Wood,"mark wood to virat kohli, six,",6,6
15,34,1,5,1,virat kohli,Mark Wood,"mark wood to virat kohli, 1 run,",1,1
15,35,1,5,1,faf du plessis,Mark Wood,"mark wood to faf du plessis, 1 run,",1,1
15,36,1,5,1,virat kohli,Mark Wood,"mark wood to virat kohli, 1 run,",1,1
15,37,1,6,1,virat kohli,Ravi Bishnoi,"ravi bishnoi to virat kohli, 1 run,",1,1
15,38,1,6,1,faf du plessis,Ravi Bishnoi,"ravi bishnoi to faf du plessis, 1 run,",1,1
15,39,1,6,0,virat kohli,Ravi Bishnoi,"ravi bishnoi to virat kohli, no run,",0,0
15,40,1,6,1wd,virat kohli,Ravi Bishnoi,"ravi bishnoi to virat kohli, 1 wide,",1,0
15,41,1,6,1,virat kohli,Ravi Bishnoi,"ravi bishnoi to virat kohli, 1 run,",1,1
15,42,1,6,1,faf du plessis,Ravi Bishnoi,"ravi bishnoi to faf du plessis, 1 run,",1,1
15,43,1,6,1,virat kohli,Ravi Bishnoi,"ravi bishnoi to virat kohli, 1 run,",1,1
15,44,1,7,1,virat kohli,Krunal Pandya,"krunal pandya to virat kohli, 1 run,",1,1
15,45,1,7,1,faf du plessis,Krunal Pandya,"krunal pandya to faf du plessis, 1 run,",1,1
15,46,1,7,1,virat kohli,Krunal Pandya,"krunal pandya to virat kohli, 1 run,",1,1
15,47,1,7,1lb,faf du plessis,Krunal Pandya,"krunal pandya to faf du plessis, 1 leg bye,",1,0
15,48,1,7,1,virat kohli,Krunal Pandya,"krunal pandya to virat kohli, 1 run,",1,1
15,49,1,7,1,faf du plessis,Krunal Pandya,"krunal pandya to faf du plessis, 1 run,",1,1
15,50,1,8,1,faf du plessis,Ravi Bishnoi,"ravi bishnoi to faf du plessis, 1 run,",1,1
15,51,1,8,0,virat kohli,Ravi Bishnoi,"ravi bishnoi to virat kohli, no run,",0,0
15,52,1,8,1,virat kohli,Ravi Bishnoi,"ravi bishnoi to virat kohli, 1 run,",1,1
15,53,1,8,1,faf du plessis,Ravi Bishnoi,"ravi bishnoi to faf du plessis, 1 run,",1,1
15,54,1,8,1,virat kohli,Ravi Bishnoi,"ravi bishnoi to virat kohli, 1 run,",1,1
15,55,1,8,2,faf du plessis,Ravi Bishnoi,"ravi bishnoi to faf du plessis, 2 runs,",2,2
15,56,1,9,0,virat kohli,Krunal Pandya,"krunal pandya to virat kohli, no run,",0,0
15,57,1,9,6,virat kohli,Krunal Pandya,"krunal pandya to virat kohli, six,",6,6
15,58,1,9,1,virat kohli,Krunal Pandya,"krunal pandya to virat kohli, 1 run,",1,1
15,59,1,9,4,faf du plessis,Krunal Pandya,"krunal pandya to faf du plessis, four,",4,4
15,60,1,9,1,faf du plessis,Krunal Pandya,"krunal pandya to faf du plessis, 1 run,",1,1
15,61,1,9,1,virat kohli,Krunal Pandya,"krunal pandya to virat kohli, 1 run,",1,1
15,62,1,10,1,virat kohli,Ravi Bishnoi,"ravi bishnoi to virat kohli, 1 run,",1,1
15,63,1,10,4,faf du plessis,Ravi Bishnoi,"ravi bishnoi to faf du plessis, four,",4,4
15,64,1,10,1,faf du plessis,Ravi Bishnoi,"ravi bishnoi to faf du plessis, 1 run,",1,1
15,65,1,10,0,virat kohli,Ravi Bishnoi,"ravi bishnoi to virat kohli, no run,",0,0
15,66,1,10,1,virat kohli,Ravi Bishnoi,"ravi bishnoi to virat kohli, 1 run,",1,1
15,67,1,10,0,faf du plessis,Ravi Bishnoi,"ravi bishnoi to faf du plessis, no run,",0,0
15,68,1,11,1,virat kohli,Amit Mishra,"amit mishra to virat kohli, 1 run,",1,1
15,69,1,11,1,faf du plessis,Amit Mishra,"amit mishra to faf du plessis, 1 run,",1,1
15,70,1,11,w,virat kohli,Amit Mishra,"amit mishra to virat kohli, no run,                           wicket - c mp stoinis b a mishra batsmen out 61(44)",0,0
15,71,1,11,1,glenn maxwell,Amit Mishra,"amit mishra to glenn maxwell, 1 run,",1,1
15,72,1,11,1,faf du plessis,Amit Mishra,"amit mishra to faf du plessis, 1 run,",1,1
15,73,1,11,1,glenn maxwell,Amit Mishra,"amit mishra to glenn maxwell, 1 run,",1,1
15,74,1,12,0,glenn maxwell,Mark Wood,"mark wood to glenn maxwell, no run,",0,0
15,75,1,12,0,glenn maxwell,Mark Wood,"mark wood to glenn maxwell, no run,",0,0
15,76,1,12,1lb,glenn maxwell,Mark Wood,"mark wood to glenn maxwell, 1 leg bye,",1,0
15,77,1,12,4lb,faf du plessis,Mark Wood,"mark wood to faf du plessis, 4 leg bye,",4,0
15,78,1,12,0,faf du plessis,Mark Wood,"mark wood to faf du plessis, no run,",0,0
15,79,1,12,0,faf du plessis,Mark Wood,"mark wood to faf du plessis, no run,",0,0
15,80,1,13,1,glenn maxwell,Amit Mishra,"amit mishra to glenn maxwell, 1 run,",1,1
15,81,1,13,1,faf du plessis,Amit Mishra,"amit mishra to faf du plessis, 1 run,",1,1
15,82,1,13,4,glenn maxwell,Amit Mishra,"amit mishra to glenn maxwell, four,",4,4
15,83,1,13,6,glenn maxwell,Amit Mishra,"amit mishra to glenn maxwell, six,",6,6
15,84,1,13,1,glenn maxwell,Amit Mishra,"amit mishra to glenn maxwell, 1 run,",1,1
15,85,1,13,0,faf du plessis,Amit Mishra,"amit mishra to faf du plessis, no run,",0,0
15,86,1,14,0,glenn maxwell,Ravi Bishnoi,"ravi bishnoi to glenn maxwell, no run,",0,0
15,87,1,14,1,glenn maxwell,Ravi Bishnoi,"ravi bishnoi to glenn maxwell, 1 run,",1,1
15,88,1,14,6,faf du plessis,Ravi Bishnoi,"ravi bishnoi to faf du plessis, six,",6,6
15,89,1,14,6,faf du plessis,Ravi Bishnoi,"ravi bishnoi to faf du plessis, six,",6,6
15,90,1,14,1,faf du plessis,Ravi Bishnoi,"ravi bishnoi to faf du plessis, 1 run,",1,1
15,91,1,14,6,glenn maxwell,Ravi Bishnoi,"ravi bishnoi to glenn maxwell, six,",6,6
15,92,1,15,1wd,faf du plessis,Mark Wood,"mark wood to faf du plessis, 1 wide,",1,0
15,93,1,15,6,faf du plessis,Mark Wood,"mark wood to faf du plessis, six,",6,6
15,94,1,15,1,faf du plessis,Mark Wood,"mark wood to faf du plessis, 1 run,",1,1
15,95,1,15,0,glenn maxwell,Mark Wood,"mark wood to glenn maxwell, no run,",0,0
15,96,1,15,0,glenn maxwell,Mark Wood,"mark wood to glenn maxwell, no run,",0,0
15,97,1,15,1,glenn maxwell,Mark Wood,"mark wood to glenn maxwell, 1 run,",1,1
15,98,1,15,0,faf du plessis,Mark Wood,"mark wood to faf du plessis, no run,",0,0
15,99,1,16,6,glenn maxwell,Avesh Khan,"avesh khan to glenn maxwell, six,",6,6
15,100,1,16,2,glenn maxwell,Avesh Khan,"avesh khan to glenn maxwell, 2 runs,",2,2
15,101,1,16,1,glenn maxwell,Avesh Khan,"avesh khan to glenn maxwell, 1 run,",1,1
15,102,1,16,1,faf du plessis,Avesh Khan,"avesh khan to faf du plessis, 1 run,",1,1
15,103,1,16,4,glenn maxwell,Avesh Khan,"avesh khan to glenn maxwell, four,",4,4
15,104,1,16,0,glenn maxwell,Avesh Khan,"avesh khan to glenn maxwell, no run,",0,0
15,105,1,17,1,faf du plessis,Jaydev Unadkat,"jaydev unadkat to faf du plessis, 1 run,",1,1
15,106,1,17,4,glenn maxwell,Jaydev Unadkat,"jaydev unadkat to glenn maxwell, four,",4,4
15,107,1,17,1,glenn maxwell,Jaydev Unadkat,"jaydev unadkat to glenn maxwell, 1 run,",1,1
15,108,1,17,6,faf du plessis,Jaydev Unadkat,"jaydev unadkat to faf du plessis, six,",6,6
15,109,1,17,6,faf du plessis,Jaydev Unadkat,"jaydev unadkat to faf du plessis, six,",6,6
15,110,1,17,1wd,faf du plessis,Jaydev Unadkat,"jaydev unadkat to faf du plessis, 1 wide,",1,0
15,111,1,17,4,faf du plessis,Jaydev Unadkat,"jaydev unadkat to faf du plessis, four,",4,4
15,112,1,18,6,glenn maxwell,Avesh Khan,"avesh khan to glenn maxwell, six,",6,6
15,113,1,18,6,glenn maxwell,Avesh Khan,"avesh khan to glenn maxwell, six,",6,6
15,114,1,18,1,glenn maxwell,Avesh Khan,"avesh khan to glenn maxwell, 1 run,",1,1
15,115,1,18,4,faf du plessis,Avesh Khan,"avesh khan to faf du plessis, four,",4,4
15,116,1,18,2,faf du plessis,Avesh Khan,"avesh khan to faf du plessis, 2 runs,",2,2
15,117,1,18,1,faf du plessis,Avesh Khan,"avesh khan to faf du plessis, 1 run,",1,1
15,118,1,19,1,faf du plessis,Mark Wood,"mark wood to faf du plessis, 1 run,",1,1
15,119,1,19,0,glenn maxwell,Mark Wood,"mark wood to glenn maxwell, no run,",0,0
15,120,1,19,0,glenn maxwell,Mark Wood,"mark wood to glenn maxwell, no run,",0,0
15,121,1,19,1wd,glenn maxwell,Mark Wood,"mark wood to glenn maxwell, 1 wide,",1,0
15,122,1,19,6,glenn maxwell,Mark Wood,"mark wood to glenn maxwell, six,",6,6
15,123,1,19,w,glenn maxwell,Mark Wood,"mark wood to glenn maxwell, no run,                           wicket - b mark wood batsmen out 59(29)",0,0
15,124,1,19,1,dinesh karthik,Mark Wood,"mark wood to dinesh karthik, 1 run,",1,1
15,1,2,0,0,kyle mayers,Mohammed Siraj,"mohammed siraj to kyle mayers, no run,",0,0
15,2,2,0,1wd,kyle mayers,Mohammed Siraj,"mohammed siraj to kyle mayers, 1 wide,",1,0
15,3,2,0,0,kyle mayers,Mohammed Siraj,"mohammed siraj to kyle mayers, no run,",0,0
15,4,2,0,w,kyle mayers,Mohammed Siraj,"mohammed siraj to kyle mayers, no run,                           wicket - b mohammed siraj batsmen out 0(3)",0,0
15,5,2,0,0,deepak hooda,Mohammed Siraj,"mohammed siraj to deepak hooda, no run,",0,0
15,6,2,0,0,deepak hooda,Mohammed Siraj,"mohammed siraj to deepak hooda, no run,",0,0
15,7,2,0,4lb,deepak hooda,Mohammed Siraj,"mohammed siraj to deepak hooda, 4 leg bye,",4,0
15,8,2,1,0,kl rahul,David Willey,"david willey to kl rahul, no run,",0,0
15,9,2,1,1,kl rahul,David Willey,"david willey to kl rahul, 1 run,",1,1
15,10,2,1,1,deepak hooda,David Willey,"david willey to deepak hooda, 1 run,",1,1
15,11,2,1,1,kl rahul,David Willey,"david willey to kl rahul, 1 run,",1,1
15,12,2,1,2,deepak hooda,David Willey,"david willey to deepak hooda, 2 runs,",2,2
15,13,2,1,0,deepak hooda,David Willey,"david willey to deepak hooda, no run,",0,0
15,14,2,2,4,kl rahul,Mohammed Siraj,"mohammed siraj to kl rahul, four,",4,4
15,15,2,2,1,kl rahul,Mohammed Siraj,"mohammed siraj to kl rahul, 1 run,",1,1
15,16,2,2,1,deepak hooda,Mohammed Siraj,"mohammed siraj to deepak hooda, 1 run,",1,1
15,17,2,2,0,kl rahul,Mohammed Siraj,"mohammed siraj to kl rahul, no run,",0,0
15,18,2,2,0,kl rahul,Mohammed Siraj,"mohammed siraj to kl rahul, no run,",0,0
15,19,2,2,0,kl rahul,Mohammed Siraj,"mohammed siraj to kl rahul, no run,",0,0
15,20,2,3,1,deepak hooda,Wayne Parnell,"wayne parnell to deepak hooda, 1 run,",1,1
15,21,2,3,1,kl rahul,Wayne Parnell,"wayne parnell to kl rahul, 1 run,",1,1
15,22,2,3,4,deepak hooda,Wayne Parnell,"wayne parnell to deepak hooda, four,",4,4
15,23,2,3,1wd,deepak hooda,Wayne Parnell,"wayne parnell to deepak hooda, 1 wide,",1,0
15,24,2,3,w,deepak hooda,Wayne Parnell,"wayne parnell to deepak hooda, no run,                           wicket - c dinesh karthik b wayne parnell batsmen out 9(10)",0,0
15,25,2,3,0,krunal pandya,Wayne Parnell,"wayne parnell to krunal pandya, no run,",0,0
15,26,2,3,w,krunal pandya,Wayne Parnell,"wayne parnell to krunal pandya, no run,                           wicket - c dinesh karthik b wayne parnell batsmen out 0(2)",0,0
15,27,2,4,1,kl rahul,David Willey,"david willey to kl rahul, 1 run,",1,1
15,28,2,4,0,marcus s,David Willey,"david willey to marcus stoinis, no run,",0,0
15,29,2,4,0,marcus s,David Willey,"david willey to marcus stoinis, no run,",0,0
15,30,2,4,0,marcus s,David Willey,"david willey to marcus stoinis, no run,",0,0
15,31,2,4,2,marcus s,David Willey,"david willey to marcus stoinis, 2 runs,",2,2
15,32,2,4,4,marcus s,David Willey,"david willey to marcus stoinis, four,",4,4
15,33,2,5,1,kl rahul,Wayne Parnell,"wayne parnell to kl rahul, 1 run,",1,1
15,34,2,5,1,marcus s,Wayne Parnell,"wayne parnell to marcus stoinis, 1 run,",1,1
15,35,2,5,1,kl rahul,Wayne Parnell,"wayne parnell to kl rahul, 1 run,",1,1
15,36,2,5,0,marcus s,Wayne Parnell,"wayne parnell to marcus stoinis, no run,",0,0
15,37,2,5,0,marcus s,Wayne Parnell,"wayne parnell to marcus stoinis, no run,",0,0
15,38,2,5,4,marcus s,Wayne Parnell,"wayne parnell to marcus stoinis, four,",4,4
15,39,2,6,1,kl rahul,David Willey,"david willey to kl rahul, 1 run,",1,1
15,40,2,6,1,marcus s,David Willey,"david willey to marcus stoinis, 1 run,",1,1
15,41,2,6,1,kl rahul,David Willey,"david willey to kl rahul, 1 run,",1,1
